grid_ID,Y_centroid_UTM_lat,X_centroid_UTM_lon,sst_clim,chlor_clim,bath,bath_buff_500
8578,6466095.271,423515.3548,5.749184132,2.007943392,37,-102.5
8579,6466038.563,429213.5248,5.767003059,2.142848492,49,25
8580,6466105.021,430163.5633,5.769265175,2.14618063,-60,-78.5
8581,6466105.021,431388.5633,5.769265175,2.14618063,-144,-126
8582,6466105.021,432613.5633,5.769265175,2.14618063,-170,-175.5
8583,6466105.021,433838.5633,5.769265175,2.14618063,-141,-140.5
8584,6466105.021,435063.5633,5.613305092,1.895958662,-123,-124
8585,6466105.021,436288.5633,5.613305092,1.895958662,-109,-109
8586,6466105.021,437513.5633,5.613305092,1.895958662,-106,-98
8587,6466105.021,438738.5633,5.613305092,1.895958662,-61,-61
8588,6466105.021,439963.5633,5.809482098,2.477119446,-54,-50.5
8589,6466105.021,441188.5633,5.809482098,2.477119446,-32,-32
8590,6466105.021,442413.5633,5.809482098,2.477119446,-26,-26.5
8591,6466105.021,443638.5633,5.809482098,2.477119446,-48,-48
8592,6466105.021,444863.5633,6.051449776,3.187291145,-39,-39
8593,6466105.021,446088.5633,6.051449776,3.187291145,-34,-34
8594,6466105.021,447313.5633,6.051449776,3.187291145,-35,-32
8595,6466105.021,448538.5633,6.051449776,3.187291145,-10,-10
8596,6466105.021,449763.5633,6.435860157,4.324676037,-60,-60
8597,6466105.021,450988.5633,6.435860157,4.324676037,-78,-79
8598,6466105.021,452213.5633,6.435860157,4.324676037,-92,-92
8599,6466105.021,453438.5633,7.283463478,8.157367706,-70,-80
8600,6466105.021,454663.5633,7.070239067,8.884189606,-75,-75
8601,6466105.021,455888.5633,7.070239067,8.884189606,-79,-79
8602,6466105.021,457113.5633,7.070239067,8.884189606,-95,-95
8603,6466105.021,458338.5633,7.070239067,8.884189606,-78,-78
8604,6466064.24,459430.6943,NA,NA,8,8
8605,6465799.334,460205.8995,7.290911674,7.598563671,10,10
8606,6466081.879,468394.4867,7.541208744,9.76679039,10,34.5
8607,6466105.021,469363.5633,7.541208744,9.76679039,-67,-54.5
8608,6466105.021,470588.5633,7.541208744,9.76679039,-80,-78
8609,6466105.021,471813.5633,7.028585434,NA,-36,-17.5
8610,6466105.021,473038.5633,7.028585434,NA,-91,-101
8611,6466105.021,474263.5633,7.028585434,NA,-135,-131
8612,6466105.021,475488.5633,7.028585434,NA,-136,-93
8613,6466063.158,476372.5651,NA,NA,27,27
8614,6466801.363,370584.5803,8.567168236,1.8371315,-170,-173
8615,6466743.021,371363.5633,8.426049232,1.901094437,-180,-180
8616,6466743.021,372588.5633,8.426049232,1.901094437,-182,-180.5
8617,6466743.021,373813.5633,8.229926109,2.044581652,-168,-168
8618,6466743.021,375038.5633,8.229926109,2.044581652,-161,-163.5
8619,6466743.021,376263.5633,8.229926109,2.044581652,-164,-164
8620,6466743.021,377488.5633,8.229926109,2.044581652,-158,-163.5
8621,6466743.021,378713.5633,7.974553108,2.053371906,-183,-182.5
8622,6466743.021,379938.5633,7.974553108,2.053371906,-179,-179
8623,6466743.021,381163.5633,7.974553108,2.053371906,-167,-167
8624,6466743.021,382388.5633,7.974553108,2.053371906,-140,-142.5
8625,6466743.021,383613.5633,7.607686043,1.893710852,-99,-99
8626,6466743.021,384838.5633,7.607686043,1.893710852,-114,-110.5
8627,6466743.021,386063.5633,7.607686043,1.893710852,-112,-112
8628,6466743.021,387288.5633,7.607686043,1.893710852,-77,-84.5
8629,6466743.021,388513.5633,7.121324539,1.684814572,-120,-116
8630,6466743.021,389738.5633,7.121324539,1.684814572,-110,-100.5
8631,6466735.222,390885.9204,7.121324539,1.684814572,-36,-54
8632,6466984.008,391800.2891,7.121324539,1.684814572,83,48
8633,6466865.541,393931.0721,6.77856493,NA,84,43.5
8634,6466706.279,394573.16,6.77856493,NA,3,9
8635,6466666.899,395834.189,6.77856493,NA,18,18.5
8636,6466940.817,396541.268,6.77856493,NA,19,101
8637,6466756.153,404619.7521,11.58993912,NA,15,15
8638,6466743.021,405663.5633,11.58993912,NA,7,6
8639,6466743.021,406888.5633,11.58993912,NA,-48,-23.5
8640,6466716.761,407711.6775,5.968523026,NA,-20,-9
8641,6466882.1,412877.2391,NA,NA,-4,-4
8642,6466988.556,419715.0626,7.736503601,NA,62,80
8643,6466785.314,420481.4518,7.736503601,NA,-13,3
8644,6466743.021,421588.5633,7.736503601,NA,-48,-48
8645,6466743.021,422813.5633,7.736503601,NA,-184,-204
8646,6466784.319,423524.3832,7.736503601,NA,33,-95.5
8647,6466766.615,429424.7356,5.37057066,2.833824873,12,83
8648,6466742.819,430163.251,5.37057066,2.833824873,3,3
8649,6466743.021,431388.5633,5.37057066,2.833824873,2,4.5
8650,6466743.021,432613.5633,5.37057066,2.833824873,-137,-139.5
8651,6466743.021,433838.5633,5.37057066,2.833824873,-106,-95.5
8652,6466743.021,435063.5633,5.612091541,2.253926754,-112,-117.5
8653,6466743.021,436288.5633,5.612091541,2.253926754,-122,-109
8654,6466743.021,437513.5633,5.612091541,2.253926754,-98,-102.5
8655,6466743.021,438738.5633,5.612091541,2.253926754,-78,-79.5
8656,6466743.021,439963.5633,5.953856945,3.73948884,-54,-47
8657,6466743.021,441188.5633,5.953856945,3.73948884,-30,-31
8658,6466743.021,442413.5633,5.953856945,3.73948884,-42,-45.5
8659,6466743.021,443638.5633,5.953856945,3.73948884,-56,-59
8660,6466743.021,444863.5633,6.766593933,5.49024868,-79,-90
8661,6466743.021,446088.5633,6.766593933,5.49024868,-22,-25.33333333
8662,6466743.021,447313.5633,6.766593933,5.49024868,-30,-24
8663,6466743.021,448538.5633,6.766593933,5.49024868,-29,-34.5
8664,6466743.021,449763.5633,7.283463478,8.157367706,-61,-56.5
8665,6466743.021,450988.5633,7.283463478,8.157367706,-80,-77
8666,6466743.021,452213.5633,7.283463478,8.157367706,-74,-71.5
8667,6466743.021,453438.5633,7.283463478,8.157367706,-70,-72.5
8668,6466743.021,454663.5633,7.070239067,8.884189606,-75,-75.5
8669,6466743.021,455888.5633,7.070239067,8.884189606,-79,-81
8670,6466743.021,457113.5633,7.070239067,8.884189606,-95,-94.5
8671,6466743.021,458338.5633,7.070239067,8.884189606,-78,-51
8672,6466683.705,459208.5102,NA,NA,8,-8
8673,6466678.389,468580.1153,7.541208744,9.76679039,10,10
8674,6466743.021,469363.5633,7.541208744,9.76679039,-67,-54.5
8675,6466743.021,470588.5633,7.541208744,9.76679039,-80,-80
8676,6466743.021,471813.5633,7.028585434,NA,-36,-36
8677,6466743.021,473038.5633,7.028585434,NA,-91,-91
8678,6466743.021,474263.5633,7.028585434,NA,-135,-135
8679,6466743.021,475488.5633,7.028585434,NA,-136,-136
8680,6466665.742,476191.884,NA,NA,27,-11.5
8681,6467408.838,370426.4962,8.567168236,1.8371315,-177,-178
8682,6467381.021,371363.5633,8.426049232,1.901094437,-181,-180
8683,6467381.021,372588.5633,8.426049232,1.901094437,-185,-185
8684,6467381.021,373813.5633,8.229926109,2.044581652,-182,-183.5
8685,6467381.021,375038.5633,8.229926109,2.044581652,-148,-144.5
8686,6467381.021,376263.5633,8.229926109,2.044581652,-165,-157
8687,6467381.021,377488.5633,8.229926109,2.044581652,-168,-171.5
8688,6467381.021,378713.5633,7.974553108,2.053371906,-182,-180.5
8689,6467381.021,379938.5633,7.974553108,2.053371906,-181,-180
8690,6467381.021,381163.5633,7.974553108,2.053371906,-167,-167
8691,6467381.021,382388.5633,7.974553108,2.053371906,-145,-142.5
8692,6467381.021,383613.5633,7.607686043,1.893710852,-99,-99
8693,6467381.021,384838.5633,7.607686043,1.893710852,-107,-110.5
8694,6467381.021,386063.5633,7.607686043,1.893710852,-112,-112
8695,6467381.021,387288.5633,7.607686043,1.893710852,-77,-84.5
8696,6467381.021,388513.5633,7.121324539,1.684814572,-120,-78.5
8697,6467381.021,389738.5633,11.1407423,NA,-40,-40
8698,6467394.978,390936.9085,11.1407423,NA,-74,-74
8699,6467379.99,391758.1153,11.1407423,NA,10,10
8700,6467411.644,393790.9842,NA,NA,-21,-21
8701,6467292.105,394198.8159,NA,NA,116,116
8702,6467084.271,396436.7574,6.77856493,NA,19,19
8703,6467135.65,396567.7076,6.77856493,NA,183,101
8704,6467500.774,403823.4291,9.439339638,NA,25,26
8705,6467368.133,404529.746,9.439339638,NA,16,21.5
8706,6467381.021,405663.5633,9.439339638,NA,9,8
8707,6467381.021,406888.5633,9.439339638,NA,6,6
8708,6467336.789,407622.3582,10.78454018,NA,6,15
8709,6467499.556,412327.0344,NA,NA,1,15.5
8710,6467383.777,412947.5651,NA,NA,-4,8.5
8711,6467065.529,419743.4045,7.736503601,NA,62,59.66666667
8712,6467358.774,420612.3723,7.736503601,NA,-13,3
8713,6467381.021,421588.5633,7.736503601,NA,-48,-40.5
8714,6467381.021,422813.5633,7.736503601,NA,-184,-204
8715,6467413.307,423592.607,7.736503601,NA,33,33
8716,6467371.338,429360.4801,5.37057066,2.833824873,12,16
8717,6467209.74,430017.884,5.37057066,2.833824873,3,3
8718,6467231.304,431524.3201,5.37057066,2.833824873,2,2
8719,6467370.017,432605.6464,5.37057066,2.833824873,62,62
8720,6467292.093,433723.4102,5.37057066,2.833824873,-106,-106
8721,6467319.458,435137.848,5.612091541,2.253926754,115,115
8722,6467381.021,436288.5633,5.612091541,2.253926754,-62,-62
8723,6467381.021,437513.5633,5.612091541,2.253926754,-93,-86.5
8724,6467381.021,438738.5633,5.612091541,2.253926754,-71,-71
8725,6467381.021,439963.5633,5.953856945,3.73948884,-40,-34
8726,6467381.021,441188.5633,5.953856945,3.73948884,-27,-27
8727,6467381.021,442413.5633,5.953856945,3.73948884,-55,-61.5
8728,6467381.021,443638.5633,5.953856945,3.73948884,-67,-67
8729,6467381.021,444863.5633,6.766593933,5.49024868,-239,-300.5
8730,6467381.021,446088.5633,6.766593933,5.49024868,-32,-32
8731,6467381.021,447313.5633,6.766593933,5.49024868,-14,-18
8732,6467381.021,448538.5633,6.766593933,5.49024868,-34,-34
8733,6467381.021,449763.5633,7.283463478,8.157367706,-62,-63
8734,6467381.021,450988.5633,7.283463478,8.157367706,-64,-63.5
8735,6467381.021,452213.5633,7.283463478,8.157367706,-63,-62.5
8736,6467381.021,453438.5633,7.283463478,8.157367706,-61,-62.5
8737,6467381.021,454663.5633,7.070239067,8.884189606,-60,-62
8738,6467381.021,455888.5633,7.070239067,8.884189606,-71,-76.5
8739,6467381.021,457113.5633,7.070239067,8.884189606,-77,-84.5
8740,6467355.527,458250.7377,7.070239067,8.884189606,2,-27
8741,6467090.796,458989.1655,NA,NA,39,59
8742,6467449.547,468426.5811,7.541208744,9.76679039,8,27
8743,6467381.021,469363.5633,7.541208744,9.76679039,-55,-49
8744,6467381.021,470588.5633,7.541208744,9.76679039,-42,-42
8745,6467381.021,471813.5633,7.028585434,NA,1,2.5
8746,6467381.021,473038.5633,7.028585434,NA,-110,-123
8747,6467381.021,474263.5633,7.028585434,NA,-131,-135
8748,6467376.372,475471.6835,7.028585434,NA,-83,-37
8749,6467154.06,476127.3202,NA,NA,181,95
8750,6468037.283,370262.955,8.079372406,1.942417741,-179,-178.5
8751,6468019.021,371363.5633,8.079372406,1.942417741,-182,-182
8752,6468019.021,372588.5633,8.079372406,1.942417741,-187,-187.5
8753,6468019.021,373813.5633,7.655350685,2.035489798,-179,-179
8754,6468019.021,375038.5633,7.655350685,2.035489798,-137,-122
8755,6468019.021,376263.5633,7.655350685,2.035489798,-139,-127
8756,6468019.021,377488.5633,7.655350685,2.035489798,-165,-168
8757,6468019.021,378713.5633,7.485379219,2.115553141,-178,-176.5
8758,6468019.021,379938.5633,7.485379219,2.115553141,-178,-178
8759,6468019.021,381163.5633,7.485379219,2.115553141,-170,-172
8760,6468019.021,382388.5633,7.485379219,2.115553141,-148,-142
8761,6468019.021,383613.5633,7.278111935,2.317889929,-102,-114
8762,6468019.021,384838.5633,7.278111935,2.317889929,-74,-93.5
8763,6468019.021,386063.5633,7.278111935,2.317889929,-94,-94.5
8764,6468019.021,387288.5633,7.278111935,2.317889929,-63,-43.5
8765,6468016.686,388511.9922,11.1407423,NA,-37,-37
8766,6468017.576,389740.9721,11.1407423,NA,-2,-21
8767,6468019.021,390963.5633,11.1407423,NA,-74,-74
8768,6468040.946,391791.335,11.1407423,NA,10,1
8769,6468009.51,393783.8315,NA,NA,-21,60
8770,6468074.141,394111.3318,NA,NA,-21,47.5
8771,6467797.706,404745.1452,9.439339638,NA,16,16
8772,6467950.356,405763.9042,9.439339638,NA,25,25
8773,6468014.655,406881.1233,9.439339638,NA,13,11.5
8774,6467986.632,407572.3029,10.78454018,NA,77,77
8775,6468022.928,412254.7666,NA,NA,-4,18
8776,6467997.074,412804.2682,NA,NA,19,7.5
8777,6468044.961,420546.3896,7.736503601,NA,-17,6.5
8778,6468019.021,421588.5633,7.736503601,NA,-2,-7.5
8779,6468019.021,422813.5633,7.736503601,NA,-145,-178
8780,6468050.696,423812.8503,7.736503601,NA,1,19.5
8781,6467994.701,429247.1845,7.912214279,NA,44,32
8782,6468249.449,429609.2946,5.37057066,2.833824873,20,20
8783,6467737.495,432303.6505,5.37057066,2.833824873,62,95.5
8784,6467709.197,433280.5976,5.37057066,2.833824873,90,68
8785,6467745.286,435575.4558,5.612091541,2.253926754,115,65
8786,6468003.555,436342.4174,5.612091541,2.253926754,-62,-62
8787,6468019.021,437513.5633,5.612091541,2.253926754,-93,-86.5
8788,6468019.021,438738.5633,5.612091541,2.253926754,-71,-71
8789,6468019.021,439963.5633,5.953856945,3.73948884,-40,-34
8790,6468019.021,441188.5633,5.953856945,3.73948884,-27,-27
8791,6468019.021,442413.5633,5.953856945,3.73948884,-55,-61.5
8792,6468019.021,443638.5633,5.953856945,3.73948884,-67,-67
8793,6468019.021,444863.5633,6.766593933,5.49024868,-239,-300.5
8794,6468019.021,446088.5633,6.766593933,5.49024868,-32,-46.5
8795,6468019.021,447313.5633,6.766593933,5.49024868,-14,-14
8796,6468019.021,448538.5633,6.766593933,5.49024868,-35,-34.5
8797,6468019.021,449763.5633,7.283463478,8.157367706,-54,-54
8798,6468019.021,450988.5633,7.283463478,8.157367706,-54,-54
8799,6468019.021,452213.5633,7.283463478,8.157367706,-55,-54.5
8800,6468019.021,453438.5633,7.283463478,8.157367706,-57,-57
8801,6468019.021,454663.5633,7.070239067,8.884189606,-58,-57.5
8802,6468019.021,455888.5633,7.070239067,8.884189606,-71,-71
8803,6468019.021,457113.5633,7.070239067,8.884189606,-38,-52.5
8804,6468000.641,458047.7642,7.070239067,8.884189606,2,22
8805,6468237.982,467362.3099,7.226254463,4.190000057,12,26
8806,6468031.481,468166.38,7.226254463,4.190000057,-17,-29
8807,6468019.021,469363.5633,7.541208744,9.76679039,-52,-49.5
8808,6468019.021,470588.5633,7.541208744,9.76679039,-57,-60
8809,6468019.021,471813.5633,7.028585434,NA,-110,-97.5
8810,6468019.021,473038.5633,7.028585434,NA,-122,-124
8811,6468019.021,474263.5633,7.028585434,NA,-78,-84.5
8812,6468015.782,475446.7606,7.028585434,NA,-53,-20.5
8813,6468822.443,369446.1317,8.079372406,1.942417741,-177,-177
8814,6468659.77,370144.7145,8.079372406,1.942417741,-178,-178.5
8815,6468657.021,371363.5633,8.079372406,1.942417741,-182,-181.5
8816,6468657.021,372588.5633,8.079372406,1.942417741,-187,-187.5
8817,6468657.021,373813.5633,7.655350685,2.035489798,-179,-179
8818,6468657.021,375038.5633,7.655350685,2.035489798,-137,-137
8819,6468657.021,376263.5633,7.655350685,2.035489798,-139,-139
8820,6468657.021,377488.5633,7.655350685,2.035489798,-160,-162.5
8821,6468657.021,378713.5633,7.485379219,2.115553141,-173,-173
8822,6468657.021,379938.5633,7.485379219,2.115553141,-175,-175.5
8823,6468657.021,381163.5633,7.485379219,2.115553141,-168,-168
8824,6468657.021,382388.5633,7.485379219,2.115553141,-142,-137.5
8825,6468657.021,383613.5633,7.278111935,2.317889929,-130,-130
8826,6468657.021,384838.5633,7.278111935,2.317889929,-107,-100.5
8827,6468657.021,386063.5633,7.278111935,2.317889929,-78,-74.5
8828,6468657.021,387288.5633,7.278111935,2.317889929,-59,-44
8829,6468580.841,388273.3081,11.1407423,NA,4,58.5
8830,6468552.612,389973.7816,11.1407423,NA,64,64
8831,6468653.849,390971.5785,11.1407423,NA,-126,-60
8832,6468614.412,391773.0188,11.1407423,NA,14,-11
8833,6468612.099,393856.3543,NA,NA,8,97.5
8834,6468669.563,394186.3349,NA,NA,48,28
8835,6468551.018,406181.6403,9.439339638,NA,13,11.5
8836,6468646.271,406630.8547,9.439339638,NA,10,10
8837,6468921.871,411112.3222,10.78454018,NA,-3,-3
8838,6468719.227,411934.7185,10.78454018,NA,1,1
8839,6468630.642,412649.0494,NA,NA,-4,-4
8840,6468830.043,419713.3318,7.736503601,NA,20,59.5
8841,6468673.501,420412.8615,7.736503601,NA,-2,-6
8842,6468657.021,421588.5633,7.736503601,NA,-2,-4.5
8843,6468657.021,422813.5633,7.736503601,NA,-160,-120
8844,6468674.983,423965.5508,7.736503601,NA,-5,-17
8845,6468906.544,424751.4024,7.912214279,NA,16,39
8846,6468914.11,429395.4422,5.37057066,2.833824873,16,26
8847,6468645.763,429674.7495,5.37057066,2.833824873,16,46.5
8848,6468609.098,436524.2133,5.612091541,2.253926754,36,-4
8849,6468657.021,437513.5633,5.612091541,2.253926754,-57,-55
8850,6468657.021,438738.5633,5.612091541,2.253926754,-62,-55.5
8851,6468657.021,439963.5633,5.953856945,3.73948884,-32,-28.5
8852,6468657.021,441188.5633,5.953856945,3.73948884,-54,-42
8853,6468657.021,442413.5633,5.953856945,3.73948884,-94,-83.5
8854,6468657.021,443638.5633,5.953856945,3.73948884,-66,-69.5
8855,6468657.021,444863.5633,6.766593933,5.49024868,-473,-434
8856,6468657.021,446088.5633,6.766593933,5.49024868,-61,-84.5
8857,6468657.021,447313.5633,6.766593933,5.49024868,-14,-17.5
8858,6468657.021,448538.5633,6.766593933,5.49024868,-35,-35
8859,6468657.021,449763.5633,7.283463478,8.157367706,-52,-53
8860,6468657.021,450988.5633,7.283463478,8.157367706,-54,-54
8861,6468657.021,452213.5633,7.283463478,8.157367706,-55,-54.5
8862,6468657.021,453438.5633,7.283463478,8.157367706,-57,-57
8863,6468657.021,454663.5633,7.070239067,8.884189606,-58,-57.5
8864,6468657.021,455888.5633,7.070239067,8.884189606,-71,-71
8865,6468657.021,457113.5633,7.070239067,8.884189606,-38,-52.5
8866,6468590.416,457909.8704,7.070239067,8.884189606,2,22
8867,6468958.879,466277.279,7.226254463,4.190000057,31,16.5
8868,6468694.719,467052.9689,7.226254463,4.190000057,40,40
8869,6468657.021,468138.5633,7.226254463,4.190000057,-17,-17
8870,6468657.021,469363.5633,7.541208744,9.76679039,-52,-52
8871,6468657.021,470588.5633,7.541208744,9.76679039,-57,-57
8872,6468657.021,471813.5633,7.028585434,NA,-110,-110
8873,6468657.021,473038.5633,7.028585434,NA,-122,-122
8874,6468657.021,474263.5633,7.028585434,NA,-78,-78
8875,6468641.854,475389.2821,7.028585434,NA,-53,-53
8876,6469338.524,369311.8314,8.079372406,1.942417741,-174,-173.5
8877,6469295.021,370138.5633,8.079372406,1.942417741,-176,-177.5
8878,6469295.021,371363.5633,8.079372406,1.942417741,-183,-182.5
8879,6469295.021,372588.5633,8.079372406,1.942417741,-190,-190.5
8880,6469295.021,373813.5633,7.655350685,2.035489798,-182,-187
8881,6469295.021,375038.5633,7.655350685,2.035489798,-131,-115.5
8882,6469295.021,376263.5633,7.655350685,2.035489798,-125,-117.5
8883,6469295.021,377488.5633,7.655350685,2.035489798,-160,-163
8884,6469295.021,378713.5633,7.485379219,2.115553141,-173,-171.5
8885,6469295.021,379938.5633,7.485379219,2.115553141,-175,-175.5
8886,6469295.021,381163.5633,7.485379219,2.115553141,-168,-168
8887,6469295.021,382388.5633,7.485379219,2.115553141,-142,-137.5
8888,6469295.021,383613.5633,7.278111935,2.317889929,-130,-130
8889,6469295.021,384838.5633,7.278111935,2.317889929,-107,-100.5
8890,6469295.021,386063.5633,7.278111935,2.317889929,-78,-83.5
8891,6469295.021,387288.5633,7.278111935,2.317889929,-75,-75
8892,6469353.856,388084.5917,11.1407423,NA,-33,-33
8893,6469023.854,390348.1027,11.1407423,NA,6,35
8894,6469287.36,391011.922,11.1407423,NA,-47,-47
8895,6469325.653,391736.4616,11.1407423,NA,33,11.5
8896,6469017.482,393938.9176,NA,NA,8,8
8897,6469042.134,394182.6867,NA,NA,48,28
8898,6468990.52,406271.1049,9.439339638,NA,30,23.5
8899,6469245.939,406632.1266,9.439339638,NA,17,58.5
8900,6469358.708,410926.1615,10.78454018,NA,-3,-1
8901,6469295.021,411788.5633,10.78454018,NA,1,-1
8902,6469315.402,412587.9944,NA,NA,-3,53.5
8903,6469387.427,419542.7194,7.736503601,NA,20,59.5
8904,6469295.021,420363.5633,7.736503601,NA,-2,-2
8905,6469295.021,421588.5633,7.736503601,NA,-2,-2
8906,6469295.021,422813.5633,7.736503601,NA,-160,-160
8907,6469295.021,424038.5633,7.736503601,NA,-5,-5
8908,6469327.116,424835.2315,7.912214279,NA,-5,5.5
8909,6469335.764,429215.0481,7.912214279,NA,11,17.5
8910,6469128.662,429590.335,5.37057066,2.833824873,16,16
8911,6469207.846,436766.6374,5.612091541,2.253926754,52,52
8912,6469295.021,437513.5633,5.612091541,2.253926754,-7,-12.5
8913,6469295.021,438738.5633,5.612091541,2.253926754,-38,-37
8914,6469295.021,439963.5633,5.953856945,3.73948884,-36,-39
